Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
247,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-29.2,-25.63,-6.585,-36.13,-24.88,-9.091,-39.22,-27.69,-13.17,-44.72,-36.61,-18.88,-52.99,-50.11,0,0,0,1,2,0.000005275,0.001098,1.971E-09,1029,1.981E-13,802
248,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-4.224,-3.188,-6.58,-6.727,0.2273,-9.073,-9.25,-2.28,-13.14,-13.61,-6.943,-18.84,-20.29,-14.69,0,0,0,1,2,0.000002068,0.001015,1.005E-10,747.5,8.278E-13,620
249,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-34.54,-35.16,-6.581,-37.68,-28.82,-9.074,-40.15,-31.25,-13.14,-44.18,-35.48,-18.85,-49.76,-41.95,0,0,0,1,2,0.000002756,0.002321,2.258E-09,725.6,8.638E-13,1071
250,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-23.57,-16.16,-6.59,-30.72,-22.32,-9.1,-34.51,-26.35,-13.17,-41.38,-36.73,-18.88,-51.3,-51.81,0,0,0,1,2,0.00000649,0.002312,1.705E-09,493,3.086E-13,130.4
251,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-36.1,-32.79,-6.581,-40.86,-30.26,-9.075,-43.28,-32.79,-13.14,-47.1,-37.29,-18.85,-52.13,-44.33,0,0,0,1,2,0.000002851,0.001817,1.379E-09,944.6,9.924E-13,719.6
252,ECE740_tb_channel_CTLE_ML_1,,-0.01961,0.2335,0.4491,-6.591,-5.586,-4.593,-9.109,-8.256,-7.34,-13.18,-14.8,-16.29,-18.87,-23.98,-29.02,0,0,0,2,2,0.000008811,0.001622,1.626E-09,141.6,4.454E-13,78.82
253,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-9.395,-18.73,-6.592,-0.7571,5.337,-9.114,-5.555,-1.52,-13.18,-13.91,-14.11,-18.88,-24.43,-29.5,0,0,0,2,2,0.000007841,0.001577,9.437E-10,235.4,7.448E-13,1185
254,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-25.82,-23.61,-6.58,-29.91,-20.47,-9.073,-32.41,-22.94,-13.14,-36.58,-27.32,-18.84,-42.63,-34.2,0,0,0,1,2,0.000002337,0.00133,2.089E-09,949.4,8.483E-13,811.1
255,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-52.25,-37.04,-6.602,-54.98,-43.76,-9.111,-56.92,-50.28,-13.17,-62,-60.99,-18.87,-68.61,-73.53,0,0,0,1,2,0.000008969,0.001696,2.115E-09,1327,8.746E-13,38.76
256,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-7.177,-14.36,-6.579,-3.357,-0.1812,-9.089,-5.827,-2.511,-13.17,-11.64,-9.905,-18.88,-20.59,-22.06,0,0,0,2,2,0.000005531,0.0009732,8.843E-10,234.9,5.113E-13,696.4
257,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-3.773,-7.529,-6.581,-9.651,-12.73,-9.08,-10.48,-11.89,-13.17,-11.61,-9.799,-18.89,-18.77,-18.09,0,0,0,2,2,0.000006417,0.001913,1.81E-09,154.2,7.339E-14,226.5
258,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-0.1321,0.2769,-6.578,-3.254,0.6752,-9.07,-4.37,1.031,-13.14,-8.223,-2.445,-18.84,-14.97,-9.931,0,0,0,2,2,0.000002322,0.0008356,7.656E-10,622.7,1.697E-13,506.8
259,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-60.61,-51.67,-6.6,-51.55,-39.32,-9.11,-55.34,-47.9,-13.17,-61.24,-59.52,-18.87,-68.1,-72.36,0,0,0,1,2,0.000008448,0.001939,1.054E-09,1371,5.695E-13,474.7
260,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-50.38,-47.18,-6.592,-55.35,-41.56,-9.102,-56.96,-46.64,-13.17,-59.95,-54.75,-18.88,-65.04,-65.63,0,0,0,1,2,0.000006623,0.001988,1.72E-09,1384,6.286E-13,1478
261,ECE740_tb_channel_CTLE_ML_1,,-0.0197,3.79,7.614,-6.58,-0.4207,5.765,-9.079,-2.71,3.809,-13.15,-7.713,-1.81,-18.87,-15.8,-12.05,0,0,0,2,2,0.000003546,0.0005311,1.023E-09,598.6,5.22E-13,203.1
262,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-11.46,-14.17,-6.581,-11.3,-2.04,-9.079,-13.96,-4.676,-13.15,-18.8,-10.51,-18.87,-26.56,-21,0,0,0,1,2,0.000003403,0.001107,4.056E-10,722.2,4.703E-13,1434
263,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-44.74,-39.4,-6.6,-53.5,-41.44,-9.11,-56.72,-49.32,-13.17,-61.42,-59.78,-18.87,-67.4,-71.62,0,0,0,1,2,0.000008644,0.001766,2.673E-09,957.7,4.091E-13,611.8
264,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-5.066,-2.359,-6.592,-7.417,4.603,-9.104,-11.55,-2.215,-13.17,-18.97,-14.26,-18.88,-29.59,-30.61,0,0,0,1,2,0.000006615,0.0006233,2.823E-10,1087,8.549E-13,1226
265,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-31.88,-33.88,-6.583,-35.82,-27.02,-9.082,-38.35,-27.9,-13.15,-43.05,-33.48,-18.87,-50.26,-43.97,0,0,0,1,2,0.000004095,0.001942,2.948E-09,685.6,2.041E-13,1157
266,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-49.23,-44.21,-6.595,-59.12,-45.69,-9.107,-58.62,-49.36,-13.17,-60.73,-56.9,-18.87,-65.67,-67.75,0,0,0,1,2,0.000007553,0.001168,2.032E-09,1495,6.856E-13,1204
267,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-12.26,-24.53,-6.578,-8.356,-10.22,-9.072,-9.983,-11,-13.14,-12.14,-11.29,-18.86,-14.79,-10.74,0,0,0,2,2,0.000003609,0.00078,1.803E-09,160.6,6.843E-13,879.2
268,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-14.22,-28.45,-6.578,-11.01,-15.52,-9.07,-12.69,-16.41,-13.13,-15.22,-17.44,-18.83,-17.41,-16.31,0,0,0,2,2,0.000002748,0.0006544,1.392E-09,152.5,4.522E-13,987
269,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-46.71,-32.81,-6.591,-50.96,-38.44,-9.102,-51.53,-41.65,-13.17,-55.18,-49.89,-18.88,-62.11,-62.45,0,0,0,1,2,0.000006648,0.001683,2.434E-09,1203,3.017E-13,53.83
270,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-10.73,-20.43,-6.577,-5.931,-3.647,-9.072,-7.669,-4.488,-13.14,-11.02,-6.947,-18.86,-15.87,-10.07,0,0,0,2,2,0.000002705,0.002112,2.021E-09,320.7,3.315E-13,1353
271,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-52.97,-52.44,-6.59,-37.61,-30.29,-9.099,-39.86,-29.75,-13.17,-45.74,-39.66,-18.88,-55.2,-55.23,0,0,0,1,2,0.000006284,0.002461,9.135E-10,978.3,7.816E-14,1254
272,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-16.51,-33.04,-6.578,-16.62,-26.73,-9.077,-17.05,-25.13,-13.15,-19.14,-25.27,-18.88,-23.15,-27.54,0,0,0,2,2,0.000005389,0.001268,6.569E-10,44.9,4.666E-13,311.3
273,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-8.631,-6.438,-6.582,-11,0.8352,-9.081,-13.81,-2.37,-13.15,-18.91,-9.204,-18.87,-26.99,-21,0,0,0,1,2,0.000003781,0.0005934,1.473E-09,1254,5.15E-13,1282
274,ECE740_tb_channel_CTLE_ML_1,,-0.01973,2.182,5.273,-6.58,0.238,8.356,-9.074,-2.304,5.835,-13.14,-6.836,1.012,-18.85,-13.88,-7.054,0,0,0,2,2,0.000002217,0.0005736,1.619E-09,953.8,7.825E-13,551.4
275,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-45.62,-44.53,-6.598,-55.55,-42.87,-9.109,-57.53,-49.4,-13.17,-61.1,-58.69,-18.87,-66.59,-70.1,0,0,0,1,2,0.000008207,0.001599,1.93E-09,1014,3.882E-13,1306
276,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-12.03,-10.09,-6.58,-15.07,-4.829,-9.074,-17.54,-6.83,-13.14,-21.93,-11.67,-18.84,-28.64,-20.22,0,0,0,1,2,0.000002558,0.0006274,1.779E-09,1313,2.383E-13,1211
277,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-13.11,-16.99,-6.583,-12.7,-4.588,-9.086,-15.44,-7.145,-13.16,-20.6,-12.96,-18.88,-28.92,-23.51,0,0,0,1,2,0.000004319,0.001974,2.605E-09,432.3,6.422E-13,958.2
278,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-17.51,-12.62,-6.595,-23.78,-14.78,-9.107,-27.89,-20.77,-13.17,-35.59,-33.5,-18.87,-46.35,-50.13,0,0,0,1,2,0.000007619,0.001951,4.297E-11,479.6,4.002E-13,254.3
279,ECE740_tb_channel_CTLE_ML_1,,-0.01974,3.032,6.372,-6.58,-2.251,2.373,-9.07,-4.462,0.4251,-13.13,-8.566,-3.803,-18.82,-14.72,-10.66,0,0,0,2,2,0.000001468,0.0005408,7.184E-10,832.7,5.092E-13,182.6
280,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-55.95,-50.85,-6.597,-57.58,-45.09,-9.108,-58.91,-50.77,-13.17,-62.05,-59.42,-18.87,-67.36,-70.64,0,0,0,1,2,0.000007863,0.002376,1.018E-09,1023,7.931E-13,724.3
281,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-19.46,-20.81,-6.604,-23.03,-13.64,-9.111,-28.49,-23.74,-13.17,-37.28,-38.26,-18.86,-48.41,-55.03,0,0,0,1,2,0.000009648,0.00214,1.445E-09,419,5.48E-13,687.6
282,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-4.658,-9.302,-6.583,0.7882,8.234,-9.1,-2.541,4.458,-13.18,-9.267,-4.641,-18.89,-18.79,-18.14,0,0,0,2,2,0.000005972,0.0005716,2.881E-09,496.3,4.358E-13,1206
283,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-24.38,-23.68,-6.6,-30.61,-21.31,-9.11,-35.37,-28.58,-13.17,-43.62,-42.63,-18.87,-54.36,-58.96,0,0,0,1,2,0.000008956,0.00194,2.883E-09,516.3,2.361E-13,617.9
284,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-15.67,-13.06,-6.581,-22.12,-19.07,-9.074,-24.44,-20.51,-13.14,-28.47,-23.41,-18.85,-34.98,-30.36,0,0,0,1,2,0.000002738,0.002034,2.18E-10,530.5,8.37E-14,256.2
285,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-40.05,-33.88,-6.583,-46.58,-33.56,-9.084,-48.85,-36.66,-13.16,-52.3,-42.61,-18.88,-57.07,-51.83,0,0,0,1,2,0.000004268,0.001501,1.195E-09,1132,8.921E-13,578
286,ECE740_tb_channel_CTLE_ML_1,,-0.01991,-35.85,-30.09,-6.596,-68.3,-54.66,-9.093,-61.69,-49.46,-13.16,-59.58,-50.7,-18.88,-61.72,-57.87,0,0,0,1,2,0.000004574,0.002278,4.867E-10,1470,9.287E-13,951.5
287,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-53.81,-53.23,-6.583,-59.96,-47.86,-9.08,-57.66,-45.63,-13.15,-56.65,-46.3,-18.87,-58.25,-51.62,0,0,0,1,2,0.000003594,0.002356,1.162E-09,1098,3.571E-13,1389
288,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-34.09,-23.11,-6.584,-40.77,-30.04,-9.087,-43.58,-33.54,-13.16,-48.49,-40.47,-18.88,-55.57,-51.47,0,0,0,1,2,0.000004677,0.002312,2.291E-09,706.1,2.77E-13,27.6
289,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-47.7,-43.59,-6.589,-53.56,-39.88,-9.092,-55.12,-43,-13.17,-57.49,-49.32,-18.88,-61.75,-58.93,0,0,0,1,2,0.000005113,0.002245,1.49E-09,1320,3.912E-13,1013
290,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-5.013,-9.946,-6.576,-4.737,-2.857,-9.072,-5.248,-1.377,-13.15,-7.826,-2.318,-18.88,-13.39,-6.718,0,0,0,2,2,0.000003705,0.001392,2.43E-09,270,2.821E-13,523
291,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-19.48,-38.98,-6.578,-10.2,-13.92,-9.077,-10.37,-11.79,-13.15,-10.52,-8.076,-18.89,-14.66,-10.01,0,0,0,2,2,0.000004861,0.001553,1.909E-09,75.1,9.857E-13,1405
292,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-11.92,-23.82,-6.58,-6.07,-5.578,-9.083,-8.676,-8.246,-13.16,-13.94,-14.6,-18.88,-22.47,-25.88,0,0,0,2,2,0.000004672,0.00194,2.46E-10,144.3,9.022E-13,866
293,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-10.39,-20.82,-6.584,-13.93,-21.37,-9.098,-13.73,-18.52,-13.17,-16.86,-20.71,-18.87,-24.08,-29.4,0,0,0,2,2,0.000008793,0.00152,1.175E-09,44.07,5.103E-13,104.8
294,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-14.29,-21.64,-6.586,-10.75,-2.373,-9.096,-13.94,-5.81,-13.17,-20.08,-13.86,-18.89,-29.46,-26.81,0,0,0,1,2,0.000005392,0.002215,2.409E-09,365.9,6.383E-13,1471
295,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-5.454,-4.494,-6.58,-8.997,-3.584,-9.072,-11.29,-5.453,-13.14,-15.45,-9.566,-18.84,-21.73,-16.11,0,0,0,1,2,0.000002152,0.001364,1.209E-09,600,4.573E-13,409.3
296,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-47.32,-42.72,-6.583,-54.02,-42.41,-9.082,-54.84,-42.69,-13.15,-55.79,-45.54,-18.87,-58.45,-52.32,0,0,0,1,2,0.00000398,0.002157,2.327E-09,1083,2.549E-13,680.9
297,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-32.81,-20.42,-6.581,-39.38,-27.08,-9.075,-41.91,-29.86,-13.14,-45.99,-34.85,-18.85,-51.39,-42.81,0,0,0,1,2,0.000002952,0.001029,1.839E-09,1418,5.202E-13,19.91
298,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-36.19,-30.96,-6.581,-41.95,-31.03,-9.078,-44.37,-33.51,-13.15,-48.24,-38.18,-18.86,-53.43,-45.68,0,0,0,1,2,0.000003338,0.001991,2.797E-09,868.5,8.77E-13,415.7
299,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-38.43,-38.22,-6.601,-44.73,-33.63,-9.111,-49.6,-43.35,-13.17,-57.06,-56.53,-18.87,-65.47,-70.88,0,0,0,1,2,0.000009076,0.001763,9.051E-10,750.6,7.646E-13,1205
300,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-38.73,-32.53,-6.583,-48.09,-34.77,-9.084,-50.25,-37.46,-13.16,-53.04,-43.05,-18.88,-57.13,-51.91,0,0,0,1,2,0.000004309,0.001022,3.846E-13,1464,3.327E-13,754.7
301,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-29.12,-25.39,-6.593,-34.75,-22.49,-9.104,-38.72,-29.74,-13.17,-45.95,-42.08,-18.87,-55.84,-57.8,0,0,0,1,2,0.000007205,0.001238,4.658E-10,881.7,6.235E-13,716.5
302,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-13.85,-27.68,-6.578,-6.701,-6.831,-9.077,-9.052,-9.006,-13.15,-13.77,-14.3,-18.87,-21.46,-23.85,0,0,0,2,2,0.000003925,0.001937,2.418E-10,156.3,6.728E-13,1233
303,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-37.9,-28.53,-6.59,-45.68,-34.28,-9.1,-49.3,-38.88,-13.17,-54.57,-48.75,-18.88,-61.25,-61.26,0,0,0,1,2,0.000006461,0.001088,5.215E-10,1280,1.672E-13,353.5
304,ECE740_tb_channel_CTLE_ML_1,,-0.01975,0.1516,1.122,-6.58,-3.378,0.7942,-9.069,-5.658,-1.292,-13.13,-9.443,-4.903,-18.82,-14.35,-9.401,0,0,0,2,2,0.000001097,0.0006026,2.953E-09,943.7,4.994E-13,482
305,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-52.4,-50.33,-6.585,-33.88,-31.03,-9.088,-32.32,-27.81,-13.16,-35.07,-28.35,-18.87,-41.95,-37.82,0,0,0,1,2,0.000004724,0.001768,2.906E-09,1355,1.644E-14,1386
306,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-9.656,-7.75,-6.605,-13.72,-3.918,-9.111,-19.51,-14.66,-13.17,-28.46,-29.29,-18.86,-39.68,-46.29,0,0,0,1,2,0.000009966,0.0008702,2.653E-09,823.5,8.855E-13,1021
307,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-6.304,-12.62,-6.596,-2.863,0.8696,-9.116,-7.369,-5.547,-13.17,-14.89,-16.51,-18.87,-24.6,-30.41,0,0,0,2,2,0.000009871,0.0009101,2.902E-09,191.4,6.471E-13,506.8
308,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-35.68,-32.17,-6.58,-42.01,-38.52,-9.069,-43.89,-40.41,-13.13,-46.15,-42.77,-18.82,-48.33,-45.26,0,0,0,1,2,0.000001018,0.002066,1.222E-09,1225,7.904E-15,222.4
309,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-41.09,-29.82,-6.591,-47.92,-36.46,-9.101,-50.95,-41.17,-13.17,-55.98,-50.74,-18.88,-62.54,-63.06,0,0,0,1,2,0.000006586,0.001655,4.93E-10,1018,2.679E-13,147.3
310,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-1.479,-2.848,-6.597,-0.07152,6.935,-9.118,-5.451,-1.092,-13.18,-14.48,-15.13,-18.87,-25.52,-31.59,0,0,0,2,2,0.000008612,0.00126,9.843E-10,317.5,5.373E-13,449.9
311,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-4.873,-7.781,-6.58,-11.32,-14.11,-9.07,-13.5,-15.99,-13.13,-16.54,-18.03,-18.82,-19.35,-18.09,0,0,0,2,2,0.000001488,0.002183,2.674E-09,406,6.832E-13,25.9
312,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-29.71,-33.51,-6.602,-32.25,-21.85,-9.111,-37.51,-31.92,-13.17,-46.06,-46.16,-18.87,-56.85,-62.7,0,0,0,1,2,0.000009289,0.001951,1.535E-09,540.4,6.659E-13,1495
313,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-10.74,-2.447,-6.596,-17.51,-7.329,-9.108,-22.01,-15,-13.17,-30.06,-28.26,-18.87,-41.01,-45.1,0,0,0,1,2,0.000008008,0.001254,1.038E-10,639.6,6.863E-13,165.7
314,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-58.01,-52.22,-6.598,-58.7,-46.21,-9.109,-59.63,-51.7,-13.17,-62.6,-60.24,-18.87,-67.87,-71.41,0,0,0,1,2,0.000008144,0.001936,2.029E-09,1237,9.9E-13,883.4
315,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-43.5,-40.48,-6.583,-53.92,-42.66,-9.082,-54.96,-42.82,-13.15,-55.57,-45.18,-18.87,-58.06,-51.72,0,0,0,1,2,0.000004031,0.001847,2.904E-09,1054,2.156E-13,874
316,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-0.9084,-1.454,-6.583,-3.368,0.359,-9.102,-5.757,-1.541,-13.18,-12.7,-11.02,-18.89,-22.73,-25.28,0,0,0,2,2,0.000006323,0.002337,8.003E-10,209,4.991E-13,197.5
317,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-53.06,-49.61,-6.604,-53.26,-41.81,-9.111,-57.39,-51.27,-13.17,-63.07,-62.79,-18.86,-69.55,-75.25,0,0,0,1,2,0.000009466,0.001627,2.409E-09,1340,6.583E-13,1437
318,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-38.21,-29.81,-6.581,-44.04,-35.36,-9.076,-45.31,-36.1,-13.14,-47.91,-38.2,-18.85,-52.53,-44.55,0,0,0,1,2,0.000003027,0.001478,1.231E-09,1212,6.243E-14,282.6
319,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-33.83,-32.78,-6.582,-42.97,-33.91,-9.081,-46.22,-34.58,-13.15,-50.06,-39.28,-18.87,-54.8,-47.99,0,0,0,1,2,0.00000395,0.001109,2.975E-09,1172,1.04E-13,1341
320,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-51.46,-46.37,-6.582,-58.64,-46.08,-9.076,-57.12,-44.6,-13.14,-56.18,-44.67,-18.85,-57.23,-48.46,0,0,0,1,2,0.000003004,0.001908,2.981E-09,1393,4.722E-13,813.8
321,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-14.3,-28.63,-6.579,-11.64,-16.8,-9.068,-13.88,-18.8,-13.13,-17.8,-22.64,-18.82,-23.2,-27.9,0,0,0,2,2,0.000001466,0.0005678,4.314E-10,230.9,3.636E-13,1499
322,ECE740_tb_channel_CTLE_ML_1,,-0.01989,-36.46,-30.33,-6.599,-54.66,-41.15,-9.101,-57.19,-46.57,-13.17,-59.96,-54.15,-18.88,-64.64,-64.54,0,0,0,1,2,0.000006079,0.002235,7.894E-10,1472,5.62E-13,822
323,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-30.54,-24.52,-6.581,-37.24,-27.27,-9.075,-39.77,-28.76,-13.14,-43.85,-33.04,-18.85,-49.48,-40.46,0,0,0,1,2,0.000002835,0.001206,2.843E-09,1143,2.284E-13,462.6
324,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-1.101,-1.954,-6.597,2.372,12.47,-9.117,-2.921,4.699,-13.18,-11.56,-8.644,-18.88,-22.64,-25.33,0,0,0,2,2,0.000007253,0.0006607,1.457E-09,700.7,4.447E-13,1068
325,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-2.648,-5.292,-6.597,-0.3996,5.985,-9.115,-5.653,-1.874,-13.18,-14.16,-14.87,-18.87,-24.51,-29.99,0,0,0,2,2,0.000008669,0.0007709,1.879E-09,338.3,6.677E-13,574.6
326,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-45.96,-38.61,-6.582,-54.59,-43.44,-9.078,-55.47,-43.76,-13.15,-55.77,-45.23,-18.86,-57.58,-50.37,0,0,0,1,2,0.000003413,0.002228,1.58E-09,1104,3.144E-13,359
327,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-34.61,-37.58,-6.588,-36.7,-25.46,-9.097,-40.06,-30.52,-13.17,-46.33,-40.55,-18.88,-55.38,-54.53,0,0,0,1,2,0.000006018,0.002459,2.243E-09,553.2,8.054E-13,1369
328,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-10.48,-20.97,-6.578,-7.703,-8.918,-9.077,-9.603,-10.22,-13.15,-13.29,-13.48,-18.88,-18.94,-18.84,0,0,0,2,2,0.000004638,0.0006742,1.234E-09,166.2,5.442E-13,677.4
329,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-22.29,-20.24,-6.594,-26.91,-16.5,-9.106,-31.07,-23.56,-13.17,-38.69,-36.21,-18.87,-49.33,-52.65,0,0,0,1,2,0.00000744,0.001988,5.904E-11,506.9,6.616E-13,480
330,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-19.66,-39.33,-6.576,-15.88,-25.23,-9.075,-14.41,-19.85,-13.16,-16.45,-19.87,-18.88,-22.17,-25.47,0,0,0,2,2,0.000006236,0.001053,9.031E-10,67.21,1.903E-13,924
331,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-23.57,-47.14,-6.578,-17.06,-27.63,-9.076,-18.19,-27.41,-13.15,-20.47,-27.94,-18.87,-24.07,-29.42,0,0,0,2,2,0.000005001,0.001071,5.869E-10,42.89,5.194E-13,942.6
332,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-25.91,-18.97,-6.58,-31.73,-21.22,-9.073,-34.22,-23.6,-13.14,-38.39,-28.2,-18.84,-44.41,-35.73,0,0,0,1,2,0.000002414,0.001066,1.552E-09,1173,6.475E-13,332.3
333,ECE740_tb_channel_CTLE_ML_1,,-0.01962,7.592,16.7,-6.589,1.85,12.33,-9.102,-1.857,7.965,-13.18,-8.964,-2.086,-18.89,-19.19,-17.21,0,0,0,2,2,0.000005182,0.0005447,1.199E-09,988.5,5.323E-13,149.6
334,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-12.49,-18.85,-6.582,-10.45,-4.567,-9.082,-13.13,-7.262,-13.16,-18.07,-12.88,-18.88,-26.03,-22.83,0,0,0,1,2,0.000003688,0.002417,7.892E-10,353.9,8.339E-13,1166
335,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-41.21,-35.81,-6.586,-41.27,-34.31,-9.091,-41.52,-32.7,-13.17,-45.67,-37.88,-18.88,-53.6,-50.95,0,0,0,1,2,0.000005199,0.001725,3.167E-10,1001,6.376E-14,565.6
336,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-28.07,-15.32,-6.592,-35.46,-24.15,-9.103,-39.66,-31.04,-13.17,-47.11,-43.09,-18.87,-56.81,-58.51,0,0,0,1,2,0.000007135,0.0007123,1.175E-10,1446,8.853E-14,131.2
337,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-4.086,-8.183,-6.577,-4.96,-3.423,-9.077,-5.792,-2.54,-13.16,-10.27,-7.199,-18.88,-18.29,-17.36,0,0,0,2,2,0.000004534,0.0006457,1.087E-09,318.5,2.142E-13,543
338,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-20.81,-41.65,-6.578,-15.76,-25.03,-9.07,-17.57,-26.19,-13.13,-20.96,-28.9,-18.83,-25.12,-31.58,0,0,0,2,2,0.000002968,0.001537,4.103E-10,68.79,4.707E-13,1049
339,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-60.38,-53.51,-6.591,-54.98,-41.3,-9.1,-56.52,-45.78,-13.17,-59.38,-53.53,-18.88,-64.34,-64.15,0,0,0,1,2,0.000006299,0.00219,2.893E-09,1278,5.734E-13,623.6
340,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-58.33,-52.57,-6.59,-36.98,-30.16,-9.095,-36.61,-28.51,-13.17,-40.69,-34.19,-18.88,-49.18,-48.06,0,0,0,1,2,0.000005729,0.002119,5.875E-10,1305,3.995E-14,744.1
341,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-19.8,-39.71,-6.579,-21.69,-37,-9.069,-23.79,-38.72,-13.13,-27.77,-42.64,-18.82,-33.56,-48.58,0,0,0,2,2,0.000001864,0.002166,5.076E-11,66.76,4.045E-13,504.8
342,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-32.23,-33.33,-6.58,-36.39,-29.7,-9.072,-38.64,-30.74,-13.13,-42.52,-34.15,-18.83,-47.81,-39.26,0,0,0,1,2,0.000002167,0.001933,2.837E-09,824.8,1.888E-13,1056
